epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
10,"[1, 2, 3, 4]",[0],train,1.0487458315216194,"tensor(0.6933, dtype=torch.float64)",0.6948985679231509,0.6932773109243697,0.6926989407425238
10,"[1, 2, 3, 4]",[0],test,1.0263056654041096,"tensor(0.7288, dtype=torch.float64)",0.6979788802459959,0.7003367003367004,0.6978613791745105
10,"[0, 2, 3, 4]",[1],train,1.0433128195360672,"tensor(0.7025, dtype=torch.float64)",0.7126905589403801,0.7024793388429752,0.6893644256729932
10,"[0, 2, 3, 4]",[1],test,0.9732989506288008,"tensor(0.8364, dtype=torch.float64)",0.7317984437933934,0.7272727272727273,0.718485052727359
10,"[0, 1, 3, 4]",[2],train,1.0490967988967896,"tensor(0.6723, dtype=torch.float64)",0.6761181926306812,0.6723404255319149,0.6623849687673657
10,"[0, 1, 3, 4]",[2],test,1.0588066001092233,"tensor(0.6774, dtype=torch.float64)",0.6848504087625875,0.6734006734006734,0.6653946636571071
10,"[0, 1, 2, 4]",[3],train,1.0326831254939484,"tensor(0.7078, dtype=torch.float64)",0.7094100511738959,0.7078189300411523,0.7065269596681274
10,"[0, 1, 2, 4]",[3],test,1.0377525753445096,"tensor(0.6667, dtype=torch.float64)",0.7078020802670034,0.7003367003367004,0.6982215393348756
10,"[0, 1, 2, 3]",[4],train,1.0263772891915364,"tensor(0.7043, dtype=torch.float64)",0.7205605169128712,0.7043478260869566,0.6989842567956054
10,"[0, 1, 2, 3]",[4],test,1.0357705594888373,"tensor(0.7164, dtype=torch.float64)",0.7200372742282484,0.7070707070707071,0.7023659740257768
11,"[1, 2, 3, 4]",[0],train,1.0207102283710192,"tensor(0.7311, dtype=torch.float64)",0.729162077842833,0.7310924369747899,0.7294465453910445
11,"[1, 2, 3, 4]",[0],test,0.988493869870396,"tensor(0.7458, dtype=torch.float64)",0.7303201093056165,0.734006734006734,0.7314790176281806
11,"[0, 2, 3, 4]",[1],train,1.0136353811941856,"tensor(0.7273, dtype=torch.float64)",0.7298071625344352,0.7272727272727273,0.723614366044034
11,"[0, 2, 3, 4]",[1],test,0.9634063677354292,"tensor(0.8545, dtype=torch.float64)",0.7515132757111529,0.7508417508417509,0.7479197463473023
11,"[0, 1, 3, 4]",[2],train,1.0284787246521483,"tensor(0.7149, dtype=torch.float64)",0.7275119097036905,0.7148936170212766,0.706202234137165
11,"[0, 1, 3, 4]",[2],test,1.0333753516597133,"tensor(0.6935, dtype=torch.float64)",0.7337258096030026,0.7104377104377104,0.7023539084145145
11,"[0, 1, 2, 4]",[3],train,1.0098325872617493,"tensor(0.7613, dtype=torch.float64)",0.7634274404519226,0.7613168724279835,0.7566121819451265
11,"[0, 1, 2, 4]",[3],test,1.0028348233964708,"tensor(0.7407, dtype=torch.float64)",0.7663706728357793,0.7575757575757576,0.7540332890329033
11,"[0, 1, 2, 3]",[4],train,0.9906638974728792,"tensor(0.7826, dtype=torch.float64)",0.7882603872095302,0.782608695652174,0.7826592541641267
11,"[0, 1, 2, 3]",[4],test,1.0245296768288115,"tensor(0.7164, dtype=torch.float64)",0.771992046486996,0.7676767676767676,0.7670131500589823
